# one hour of 5Hz jitter data
# from 24-hour data set generated 13apr2017 by tamz
# t,dq0,dq1,dq2,dq3
2676,1.00000012703848,-1.20293391663029e-06,2.0039046119795e-06,-2.1475170641494e-06
2676.2,1.00000012703911,-1.12560337830591e-06,1.87762141849734e-06,-2.00596807308634e-06
2676.4,1.00000012703958,-1.16041809929655e-06,1.77008198604806e-06,-1.8415821763651e-06
2676.6,1.0000001270401,-1.12142309275764e-06,1.68562339692563e-06,-1.65665560077771e-06
2676.8,1.00000012704074,-1.114414181708e-06,1.50654283686408e-06,-1.43229381617538e-06
2677,1.00000012704105,-1.2375594611886e-06,1.37896149140712e-06,-1.23048502970874e-06
2677.2,1.00000012704133,-1.27265688539858e-06,1.28388541127331e-06,-1.05552375052193e-06
2677.4,1.00000012704169,-1.31026035901302e-06,1.09539623632804e-06,-8.62880912284869e-07
2677.6,1.00000012704179,-1.42699300286972e-06,9.6905491839272e-07,-6.95025426440676e-07
2677.8,1.00000012704195,-1.43953157335109e-06,8.79793174965449e-07,-5.37105216642797e-07
2678,1.0000001270421,-1.48077153000904e-06,7.19004379343829e-07,-3.4364721866742e-07
2678.2,1.00000012704199,-1.62511809902698e-06,6.26657620458188e-07,-1.81432417555027e-07
2678.4,1.00000012704193,-1.68721527158983e-06,5.69552709918375e-07,-4.98546309790626e-08
2678.6,1.0000001270418,-1.79280553981587e-06,4.55701913839451e-07,7.95696845842797e-08
2678.8,1.00000012704148,-1.97352305045077e-06,4.17876418478541e-07,1.29642114897466e-07
2679,1.00000012704135,-2.04077299862521e-06,3.96463216503079e-07,1.18750016701863e-07
2679.2,1.00000012704119,-2.13400881810075e-06,3.06919288445978e-07,1.0609829630831e-07
2679.4,1.0000001270409,-2.27108238450534e-06,2.89810682310015e-07,4.74845166451021e-08
2679.6,1.00000012704086,-2.28926358714771e-06,2.81419215111822e-07,-8.12625124829713e-09
2679.8,1.00000012704074,-2.34880808657172e-06,2.18963491092211e-07,-2.08717995109353e-08
2680,1.00000012704045,-2.46405835285617e-06,2.44656897994272e-07,-7.62145446753237e-08
2680.2,1.00000012704039,-2.4820479656313e-06,2.74125071145909e-07,-1.45449491686933e-07
2680.4,1.00000012704025,-2.53885904503547e-06,2.48962004286563e-07,-1.94433023743834e-07
2680.6,1.00000012704,-2.6215258441941e-06,2.83166139009028e-07,-3.06847732743643e-07
2680.8,1.00000012704006,-2.5809726124067e-06,2.90795338496463e-07,-4.23536788259071e-07
2681,1.00000012704006,-2.57129135274904e-06,2.3378556259987e-07,-4.91946950037514e-07
2681.2,1.00000012704002,-2.57161806241357e-06,2.30729767607823e-07,-5.78236360071482e-07
2681.4,1.00000012704026,-2.47350786086037e-06,1.94465745104178e-07,-6.07647870638772e-07
2681.6,1.00000012704038,-2.44022098403081e-06,1.04543450261257e-07,-5.59935213063911e-07
2681.8,1.00000012704039,-2.44426707908529e-06,6.60390077032724e-08,-5.34335151486376e-07
2682,1.00000012704056,-2.38158170370872e-06,-1.45057941006166e-09,-4.88633984059572e-07
2682.2,1.0000001270406,-2.37485816597174e-06,-1.08659451551057e-07,-4.27716968766367e-07
2682.4,1.00000012704061,-2.36614153584572e-06,-1.62042565969578e-07,-4.36092882138972e-07
2682.6,1.00000012704084,-2.25956705277811e-06,-2.44812628287516e-07,-4.27160856832087e-07
2682.8,1.00000012704099,-2.18587306385822e-06,-3.65881941247898e-07,-3.80031423483085e-07
2683,1.00000012704113,-2.10650697975157e-06,-4.42859589114969e-07,-3.68858302957076e-07
2683.2,1.00000012704138,-1.96731530786604e-06,-5.4693221275548e-07,-3.13410571189943e-07
2683.4,1.00000012704146,-1.9030401833273e-06,-6.63047914555709e-07,-2.24756111118218e-07
2683.6,1.00000012704153,-1.85084103664687e-06,-7.12662137001413e-07,-1.94646286817701e-07
2683.8,1.00000012704169,-1.74539944546026e-06,-7.63463323023156e-07,-1.46722242390374e-07
2684,1.00000012704175,-1.69351460686112e-06,-8.079685353303e-07,-9.44357755050529e-08
2684.2,1.00000012704187,-1.62369774773814e-06,-8.04135438133013e-07,-1.07276435318271e-07
2684.4,1.00000012704206,-1.49903263868545e-06,-8.14559446060681e-07,-9.18420109963236e-08
2684.6,1.00000012704217,-1.42756877855987e-06,-8.08756243787789e-07,-4.6630868437425e-08
2684.8,1.00000012704231,-1.36542640520165e-06,-7.38424616796712e-07,-3.46806631468244e-08
2685,1.00000012704246,-1.29448877956e-06,-6.60662865289985e-07,2.95580874637436e-08
2685.2,1.00000012704251,-1.303322405612e-06,-5.59553870325274e-07,9.42867460010377e-08
2685.4,1.00000012704254,-1.33294557300503e-06,-4.06129935893312e-07,8.02076517633643e-08
2685.6,1.00000012704256,-1.3596646374868e-06,-2.5062687052102e-07,8.50977544472609e-08
2685.8,1.00000012704249,-1.4311046476782e-06,-7.74345006553101e-08,7.08541882943337e-08
2686,1.00000012704242,-1.47710342187843e-06,1.14297827848164e-07,-1.21373086511833e-08
2686.2,1.00000012704235,-1.49745193483205e-06,3.00045902956736e-07,-5.60017525338963e-08
2686.4,1.00000012704219,-1.55212331017472e-06,4.95602184055755e-07,-9.7054991203549e-08
2686.6,1.00000012704197,-1.60404535887951e-06,7.0300512149124e-07,-1.85727749825448e-07
2686.8,1.00000012704173,-1.64928349157597e-06,8.95371933738037e-07,-2.26736869370081e-07
2687,1.00000012704141,-1.72208002223364e-06,1.08421629185784e-06,-2.7854345513445e-07
2687.2,1.00000012704106,-1.77749253102433e-06,1.2637811317856e-06,-3.89966474750869e-07
2687.4,1.00000012704076,-1.80845977756569e-06,1.42698938791416e-06,-4.68840585216013e-07
2687.6,1.00000012704043,-1.83922371393627e-06,1.58045199990034e-06,-5.53727074657784e-07
2687.8,1.00000012704012,-1.84644034172642e-06,1.71562139385587e-06,-6.62284206295882e-07
2688,1.00000012703988,-1.84158770899414e-06,1.84228320605079e-06,-6.98570514802432e-07
2688.2,1.00000012703961,-1.8529811305415e-06,1.96338644422103e-06,-7.32440155165603e-07
2688.4,1.00000012703929,-1.87987695787935e-06,2.07100313811409e-06,-7.96078983469894e-07
2688.6,1.00000012703895,-1.91755120988388e-06,2.19073200749889e-06,-8.13213900142939e-07
2688.8,1.00000012703862,-1.94667302287448e-06,2.29900729767016e-06,-8.45168392195339e-07
2689,1.00000012703836,-1.95746222496525e-06,2.37901264688034e-06,-9.07163726020233e-07
2689.2,1.0000001270382,-1.93065868873618e-06,2.45882468683303e-06,-9.27016261045854e-07
2689.4,1.00000012703818,-1.85912153319139e-06,2.51393573013139e-06,-9.54633861911802e-07
2689.6,1.00000012703828,-1.76015606397854e-06,2.53662005010244e-06,-9.74509982237803e-07
2689.8,1.00000012703846,-1.62550380780006e-06,2.57690995127818e-06,-9.17248396570258e-07
2690,1.00000012703872,-1.44752844564999e-06,2.60074711173203e-06,-8.54349365621287e-07
2690.2,1.00000012703901,-1.27396327006483e-06,2.59906440461949e-06,-7.94675555373936e-07
2690.4,1.00000012703927,-1.08607661357396e-06,2.6162510858331e-06,-6.83971351903012e-07
2690.6,1.00000012703957,-8.57425249721662e-07,2.60688718143817e-06,-6.01653849255368e-07
2690.8,1.00000012703986,-6.3765574766228e-07,2.57018979338275e-06,-5.45519155702168e-07
2691,1.00000012704007,-3.93157944783562e-07,2.55701366711283e-06,-4.54633179845787e-07
2691.2,1.00000012704028,-1.10381919636755e-07,2.51430734333341e-06,-3.85205460265436e-07
2691.4,1.00000012704043,1.44347150097396e-07,2.46123601637879e-06,-3.20671967334041e-07
2691.6,1.0000001270404,4.10483605036392e-07,2.4541932848246e-06,-2.13208316064695e-07
2691.8,1.00000012704036,6.86151298047617e-07,2.41321467552708e-06,-1.4116798080499e-07
2692,1.00000012704031,9.02975071528402e-07,2.366538180084e-06,-9.58007463913724e-08
2692.2,1.00000012704008,1.11955992419723e-06,2.36975928260413e-06,-2.95957409551795e-08
2692.4,1.00000012703987,1.36460964311573e-06,2.33120701804979e-06,4.66648007735326e-09
2692.6,1.00000012703967,1.55901881953181e-06,2.29563493436835e-06,3.0660284401629e-08
2692.8,1.00000012703927,1.77507038555402e-06,2.31243441390153e-06,9.56537084886855e-08
2693,1.00000012703886,2.02301129776771e-06,2.28271173208228e-06,1.45051307895439e-07
2693.2,1.00000012703851,2.2058385276023e-06,2.25971302370356e-06,2.06812538761092e-07
2693.4,1.00000012703794,2.40949147342715e-06,2.29237275844313e-06,3.09125035923008e-07
2693.6,1.00000012703744,2.61924080765478e-06,2.26601230696524e-06,3.99612154797224e-07
2693.8,1.00000012703713,2.74033073695452e-06,2.24048935201435e-06,4.95195595133502e-07
2694,1.00000012703665,2.87486089909934e-06,2.25776073195516e-06,6.05623382339548e-07
2694.2,1.00000012703634,3.00368549377601e-06,2.20410401453527e-06,6.8837701180241e-07
2694.4,1.00000012703634,3.02235352476424e-06,2.15417719811456e-06,7.6425706425215e-07
2694.6,1.00000012703617,3.05746203345825e-06,2.14901526460892e-06,8.51210952328152e-07
2694.8,1.00000012703621,3.08193876379006e-06,2.0759510570359e-06,8.96294207783366e-07
2695,1.00000012703653,3.00102531665576e-06,2.0272861926407e-06,9.29626093167102e-07
2695.2,1.00000012703664,2.96561646270788e-06,2.01366207165654e-06,9.56932185249004e-07
2695.4,1.00000012703697,2.92869254834346e-06,1.91007960535783e-06,9.35879798560912e-07
2695.6,1.00000012703756,2.79213365656384e-06,1.83052514406146e-06,8.80689495989795e-07
2695.8,1.00000012703793,2.70716189570107e-06,1.78511654287672e-06,8.14001076633597e-07
2696,1.00000012703849,2.60829731795441e-06,1.65296531083603e-06,7.21997628461146e-07
2696.2,1.00000012703921,2.40550864360426e-06,1.55714606975624e-06,6.36231576353619e-07
2696.4,1.00000012703966,2.26521587249392e-06,1.50307822317786e-06,5.70267217142595e-07
2696.6,1.00000012704022,2.11034844397728e-06,1.37484660878151e-06,5.07706147449827e-07
2696.8,1.00000012704082,1.87064979375283e-06,1.30312262734342e-06,4.52494933050884e-07
2697,1.00000012704114,1.73278272092015e-06,1.26203208404216e-06,4.13793804547591e-07
2697.2,1.00000012704152,1.60188486347107e-06,1.13181799701878e-06,3.87296837975337e-07
2697.4,1.00000012704192,1.40228033332183e-06,1.04695083209816e-06,3.74552196195921e-07
2697.6,1.00000012704211,1.3067536324303e-06,9.77618330039176e-07,3.86620384068559e-07
2697.8,1.00000012704238,1.19353775994684e-06,8.22693755963416e-07,4.19716173233331e-07
2698,1.00000012704263,1.00428426273984e-06,7.45104954683745e-07,4.63061721120428e-07
2698.2,1.00000012704272,9.20262079023154e-07,6.89747332218577e-07,5.20144514910836e-07
2698.4,1.00000012704286,8.1535645156481e-07,5.55607923370671e-07,5.89317631520536e-07
2698.6,1.00000012704295,6.62572742631332e-07,5.01880634169727e-07,6.70413946191051e-07
2698.8,1.00000012704291,6.31503855800034e-07,4.5367938706492e-07,7.82113660599548e-07
2699,1.00000012704287,5.75213893141968e-07,3.1851565399782e-07,9.25319875631769e-07
2699.2,1.00000012704278,4.62476834347733e-07,2.56188308761507e-07,1.0911458897464e-06
2699.4,1.00000012704256,4.51777841365374e-07,1.89286791039966e-07,1.29772854363941e-06
2699.6,1.00000012704227,3.68016288223097e-07,5.01525157098337e-08,1.53292487707624e-06
2699.8,1.00000012704197,2.18280566593142e-07,1.16788293619274e-09,1.74906382861134e-06
2700,1.00000012704159,1.69445556680477e-07,-5.84485160201598e-08,1.95625147003664e-06
2700.2,1.00000012704118,6.36013650062023e-08,-1.95137066043988e-07,2.15143547877689e-06
2700.4,1.0000001270408,-6.42341000493818e-08,-2.57508412634944e-07,2.31621323584091e-06
2700.6,1.00000012704035,-5.44977400551011e-08,-3.5646411820911e-07,2.49128140631522e-06
2700.8,1.00000012703975,-9.82383855201163e-08,-5.38777832952142e-07,2.69027256247917e-06
2701,1.00000012703916,-1.70005853942189e-07,-6.47715756994793e-07,2.87576274331236e-06
2701.2,1.00000012703849,-1.24441891004475e-07,-7.96627716320719e-07,3.06745308618211e-06
2701.4,1.00000012703769,-1.51514132894562e-07,-1.01228969975539e-06,3.25698743046388e-06
2701.6,1.00000012703709,-1.91174306320326e-07,-1.14435478522357e-06,3.39237685324095e-06
2701.8,1.00000012703648,-1.04979250789734e-07,-1.31068046680879e-06,3.5136907428554e-06
2702,1.00000012703574,-8.67976844079466e-08,-1.52604282032537e-06,3.63683911136503e-06
2702.2,1.00000012703521,-6.788369356827e-08,-1.64492359239904e-06,3.72836335663096e-06
2702.4,1.00000012703453,7.99964815839313e-08,-1.79327751099329e-06,3.84123482530252e-06
2702.6,1.00000012703363,1.37334786863043e-07,-1.97309170380661e-06,3.9826019131578e-06
2702.8,1.00000012703299,1.7378954167771e-07,-2.05251108489901e-06,4.10141948127551e-06
2703,1.00000012703217,2.92170979507289e-07,-2.16392608859764e-06,4.23485865460455e-06
2703.2,1.0000001270313,2.9723774465449e-07,-2.28981616411453e-06,4.37034464913916e-06
2703.4,1.00000012703081,3.11825412018484e-07,-2.32381368895501e-06,4.46410735228941e-06
2703.6,1.00000012703003,4.31252508589081e-07,-2.40117391744551e-06,4.58488331551293e-06
2703.8,1.00000012702914,4.68976165642239e-07,-2.48527970039478e-06,4.72786360088129e-06
2704,1.00000012702857,5.45222041340408e-07,-2.4729648651356e-06,4.84553341597443e-06
2704.2,1.00000012702757,7.08154275019281e-07,-2.50804615705216e-06,5.00994134154664e-06
2704.4,1.00000012702654,7.52307010848732e-07,-2.54579894097898e-06,5.18794201345707e-06
2704.6,1.00000012702597,7.89420779702052e-07,-2.49013060386882e-06,5.31809415091344e-06
2704.8,1.00000012702517,8.65434016805201e-07,-2.47246226489292e-06,5.46223628736242e-06
2705,1.00000012702464,8.1795540452477e-07,-2.4402801416766e-06,5.5800011557125e-06
2705.2,1.00000012702475,8.03482697158894e-07,-2.32098312805823e-06,5.61247610910559e-06
2705.4,1.00000012702469,8.67399721502307e-07,-2.24929783453759e-06,5.64358871520121e-06
2705.6,1.00000012702484,8.54242362451074e-07,-2.16767962656766e-06,5.6503689268711e-06
2705.8,1.00000012702532,9.01947671578564e-07,-2.01767518159465e-06,5.61339765255131e-06
2706,1.00000012702534,1.01076694069939e-06,-1.92133163502001e-06,5.62491845341323e-06
2706.2,1.00000012702547,1.02587527131808e-06,-1.81535348382778e-06,5.63388920488822e-06
2706.4,1.00000012702594,1.08305941352426e-06,-1.65232764540515e-06,5.58971399102631e-06
2706.6,1.00000012702614,1.18094243013039e-06,-1.54500661939463e-06,5.56486717206983e-06
2706.8,1.00000012702675,1.18689689633522e-06,-1.42558460042297e-06,5.48608721593485e-06
2707,1.00000012702769,1.26723636987951e-06,-1.26277678452746e-06,5.33408422052212e-06
2707.2,1.00000012702825,1.41706953815397e-06,-1.16225611750467e-06,5.213942710032e-06
2707.4,1.00000012702885,1.5264530389969e-06,-1.05139953442829e-06,5.08914616057649e-06
2707.6,1.00000012702939,1.7168969372941e-06,-9.01579134397756e-07,4.94874194385819e-06
2707.8,1.00000012702941,1.93924640240917e-06,-7.97764656394057e-07,4.88092855423228e-06
2708,1.00000012702956,2.08969450133257e-06,-6.69562215529357e-07,4.80614759622994e-06
2708.2,1.00000012702975,2.276235598557e-06,-5.07058172810604e-07,4.70141635033894e-06
2708.4,1.00000012702965,2.46608735058901e-06,-3.87976108410376e-07,4.63703332476834e-06
2708.6,1.00000012702983,2.587802145077e-06,-2.42053455522251e-07,4.54104599035415e-06
2708.8,1.00000012702995,2.7640377684721e-06,-8.29582871217371e-08,4.41497828047172e-06
2709,1.00000012702968,2.95045824797151e-06,1.18651498556832e-08,4.35507105370908e-06
2709.2,1.00000012702964,3.07256539426592e-06,1.0980710711192e-07,4.27929496572832e-06
2709.4,1.00000012702952,3.22470280140347e-06,2.02535764125267e-07,4.18987979392688e-06
2709.6,1.0000001270293,3.32911332088983e-06,2.37148082577604e-07,4.15957182334226e-06
2709.8,1.00000012702958,3.33001335286499e-06,2.75482788195808e-07,4.08840717682629e-06
2710,1.00000012702998,3.33065846984133e-06,3.08343956520463e-07,3.98650481294588e-06
2710.2,1.00000012703036,3.2875115972171e-06,2.99290188889023e-07,3.92727393268982e-06
2710.4,1.0000001270311,3.18255672007283e-06,2.96879786487042e-07,3.82353723425016e-06
2710.6,1.00000012703175,3.11587177265465e-06,2.85938321381574e-07,3.70903184598176e-06
2710.8,1.00000012703218,3.02846712924628e-06,2.53098320000117e-07,3.66766181636446e-06
2711,1.00000012703277,2.89444495821418e-06,2.34196086575794e-07,3.61376441224831e-06
2711.2,1.00000012703324,2.77958250251113e-06,2.15614138345671e-07,3.57575602945304e-06
2711.4,1.00000012703355,2.6377924780812e-06,1.88871526193152e-07,3.59750718131185e-06
2711.6,1.0000001270341,2.46205801691934e-06,1.81175187553839e-07,3.56942747417599e-06
2711.8,1.00000012703464,2.31182144558219e-06,1.73634895669905e-07,3.51891771219887e-06
2712,1.00000012703505,2.15985236414265e-06,1.61326878359708e-07,3.49946683329827e-06
2712.2,1.00000012703563,2.02223444936266e-06,1.54244210199411e-07,3.41625709417148e-06
2712.4,1.00000012703611,1.93836486430538e-06,1.39366556132364e-07,3.3215281086546e-06
2712.6,1.00000012703641,1.8718151577864e-06,1.23665763917397e-07,3.2713875786905e-06
2712.8,1.00000012703682,1.81219063821562e-06,1.09989842483893e-07,3.17723682785598e-06
2713,1.00000012703721,1.76260428324995e-06,1.05546882313984e-07,3.08229593683901e-06
2713.2,1.00000012703756,1.69362318726447e-06,1.26793200005276e-07,3.00397659168394e-06
2713.4,1.00000012703812,1.60831001295905e-06,1.57779539607106e-07,2.86207397254268e-06
2713.6,1.00000012703866,1.52737759607103e-06,1.91335633979023e-07,2.71238409509794e-06
2713.8,1.00000012703911,1.45285631184336e-06,2.37812303828522e-07,2.57725879559967e-06
2714,1.00000012703965,1.39438454179689e-06,2.69360856893636e-07,2.39068315881913e-06
2714.2,1.00000012704009,1.3460522827885e-06,3.02389903738404e-07,2.22396989391083e-06
2714.4,1.00000012704039,1.31090523849617e-06,3.5264007349281e-07,2.10224463653014e-06
2714.6,1.00000012704074,1.27551586745316e-06,3.85200062718444e-07,1.94573486052285e-06
2714.8,1.00000012704105,1.22015263759497e-06,4.28811660797834e-07,1.80726409631377e-06
2715,1.00000012704128,1.17216370779279e-06,4.93066764941513e-07,1.69012094301119e-06
2715.2,1.00000012704159,1.12567351652059e-06,5.29441637024675e-07,1.51798920006163e-06
2715.4,1.00000012704187,1.06751482635212e-06,5.77390891629698e-07,1.35335378711327e-06
2715.6,1.00000012704204,1.04422897597312e-06,6.42041867050108e-07,1.20702444798837e-06
2715.8,1.00000012704224,1.0328535475267e-06,6.71063311624004e-07,1.02365329271437e-06
2716,1.00000012704238,9.95230667759361e-07,7.22568642058663e-07,8.79550580673572e-07
2716.2,1.00000012704242,9.77676744585813e-07,7.96781430476706e-07,7.75989272873423e-07
2716.4,1.00000012704252,9.40689186582425e-07,8.35280444807379e-07,6.5190662723591e-07
2716.6,1.00000012704258,8.58188956890348e-07,9.049864741692e-07,5.60330507180795e-07
2716.8,1.00000012704259,8.02223173258787e-07,9.91850251277904e-07,4.88723496075427e-07
2717,1.00000012704265,7.28778944168035e-07,1.03158514279736e-06,3.88145790501671e-07
2717.2,1.00000012704267,6.15163615425712e-07,1.09674456629308e-06,3.26814213968962e-07
2717.4,1.00000012704265,5.34945076541282e-07,1.16584257023322e-06,2.89740900438762e-07
2717.6,1.0000001270427,4.15235678432636e-07,1.18977770006967e-06,2.3651726986651e-07
2717.8,1.00000012704266,2.50169203123984e-07,1.27202135227419e-06,2.13386512196156e-07
2718,1.00000012704255,1.24609772909033e-07,1.37221704769874e-06,1.99395609856712e-07
2718.2,1.00000012704249,-3.86424165495919e-08,1.42500000196999e-06,1.667012157619e-07
2718.4,1.00000012704229,-2.42842214428531e-07,1.53924027214078e-06,1.53845673665776e-07
2718.6,1.00000012704207,-3.80500926718853e-07,1.65579098295593e-06,1.39507308330455e-07
2718.8,1.00000012704189,-5.51594160117484e-07,1.71707042284641e-06,8.79931268821244e-08
2719,1.00000012704155,-7.51097473731567e-07,1.83717974027928e-06,5.04525059855099e-08
2719.2,1.00000012704124,-8.65468632900782e-07,1.95223436599487e-06,6.6752140620574e-09
2719.4,1.00000012704098,-1.00776921610566e-06,2.01575690150779e-06,-6.78327811351465e-08
2719.6,1.00000012704051,-1.17123720232929e-06,2.15212258835445e-06,-1.51475527128409e-07
2719.8,1.00000012704011,-1.24982514694907e-06,2.27913506437721e-06,-2.63540581260657e-07
2720,1.00000012703976,-1.3675604297143e-06,2.34428661704741e-06,-4.01039002000114e-07
2720.2,1.0000001270392,-1.49060333612741e-06,2.47610815140922e-06,-5.37918476463395e-07
2720.4,1.00000012703881,-1.51334171274477e-06,2.57967187879474e-06,-6.87647672144298e-07
2720.6,1.00000012703847,-1.57677642189259e-06,2.6193932772256e-06,-8.60727943544082e-07
2720.8,1.00000012703793,-1.63665251113644e-06,2.72426022050049e-06,-1.03549747922788e-06
2721,1.00000012703761,-1.60183035462745e-06,2.78760001375458e-06,-1.2134140600778e-06
2721.2,1.00000012703733,-1.62391205780002e-06,2.78811569369777e-06,-1.40372614684109e-06
2721.4,1.00000012703685,-1.63312253559107e-06,2.84982546070248e-06,-1.59454932505132e-06
2721.6,1.00000012703666,-1.53966487636582e-06,2.84797805717371e-06,-1.80054098296301e-06
2721.8,1.00000012703645,-1.51940548459573e-06,2.78209582147901e-06,-2.02006798408899e-06
2722,1.00000012703605,-1.49427050522705e-06,2.77521941167633e-06,-2.23764368476043e-06
2722.2,1.00000012703593,-1.3870809613542e-06,2.6927365951307e-06,-2.44981856024895e-06
2722.4,1.0000001270358,-1.37194607685142e-06,2.55454581759088e-06,-2.65289018779036e-06
2722.6,1.00000012703547,-1.36129307402953e-06,2.4935388489751e-06,-2.83372186091202e-06
2722.8,1.00000012703542,-1.27941680203372e-06,2.37605574791508e-06,-2.98624217442978e-06
2723,1.00000012703528,-1.29556335645015e-06,2.23030908643937e-06,-3.13321519046506e-06
2723.2,1.00000012703501,-1.27631035246826e-06,2.15218668963429e-06,-3.27861305513683e-06
2723.4,1.00000012703511,-1.16207547251352e-06,1.98898673949011e-06,-3.39299149711147e-06
2723.6,1.00000012703522,-1.13532908748142e-06,1.79227302747609e-06,-3.47827039728216e-06
2723.8,1.00000012703525,-1.07774217371001e-06,1.67332884930607e-06,-3.54616471383296e-06
2724,1.00000012703555,-9.66282316302094e-07,1.48098982232295e-06,-3.58030148151639e-06
2724.2,1.00000012703575,-9.93771330799927e-07,1.28792757906476e-06,-3.59124466990657e-06
2724.4,1.00000012703586,-1.00974224289535e-06,1.18543340523608e-06,-3.59188778687597e-06
2724.6,1.00000012703613,-9.94945234744464e-07,1.01624206162373e-06,-3.57267428464231e-06
2724.8,1.00000012703621,-1.10556005620925e-06,8.66272398303974e-07,-3.55507599696797e-06
2725,1.00000012703625,-1.15875035950046e-06,7.98543161786153e-07,-3.54252567829477e-06
2725.2,1.00000012703654,-1.1485208995304e-06,6.61681935396063e-07,-3.49183000622477e-06
2725.4,1.00000012703672,-1.23840045847343e-06,5.53782689032001e-07,-3.42954019277864e-06
2725.6,1.00000012703694,-1.26267874320674e-06,5.2737396564681e-07,-3.35807091482454e-06
2725.8,1.00000012703735,-1.25785317984985e-06,4.28620821158604e-07,-3.25206158478808e-06
2726,1.00000012703751,-1.38524714269912e-06,3.69945495213436e-07,-3.15643383041325e-06
2726.2,1.00000012703762,-1.45321092277512e-06,3.95662722574991e-07,-3.08779994692698e-06
2726.4,1.00000012703785,-1.48197036724425e-06,3.42339684464982e-07,-3.00501970999789e-06
2726.6,1.00000012703791,-1.58710914565686e-06,3.24517131038843e-07,-2.92970067176934e-06
2726.8,1.00000012703815,-1.56814344593869e-06,3.6654774240516e-07,-2.85323117254349e-06
2727,1.00000012703867,-1.48649620279172e-06,3.20493734471544e-07,-2.71810796134003e-06
2727.2,1.00000012703905,-1.48428025537484e-06,3.05488698854745e-07,-2.57759261495377e-06
2727.4,1.00000012703953,-1.38099288315378e-06,3.34926135742153e-07,-2.43988535567757e-06
2727.6,1.00000012704013,-1.25749832559016e-06,2.77026350557069e-07,-2.26412385696817e-06
2727.8,1.00000012704047,-1.2268192880957e-06,2.58761299762322e-07,-2.12805844576613e-06
2728,1.00000012704078,-1.09757550997586e-06,2.8579965758932e-07,-2.04888710723938e-06
2728.2,1.00000012704111,-9.48376995929014e-07,2.40006397655285e-07,-1.96359867594281e-06
2728.4,1.00000012704127,-8.6246369305782e-07,2.43949189990961e-07,-1.92166572059171e-06
2728.6,1.00000012704142,-6.69881075598781e-07,2.78448099119699e-07,-1.91379202410524e-06
2728.8,1.00000012704162,-4.84821651073816e-07,2.31005227720876e-07,-1.87083412114819e-06
2729,1.00000012704166,-4.04615650015198e-07,2.41086836553356e-07,-1.86743425220626e-06
2729.2,1.00000012704164,-2.58543430328023e-07,2.82372283735843e-07,-1.89900663181281e-06
2729.4,1.00000012704162,-1.63461370996168e-07,2.60085646679176e-07,-1.92433590562313e-06
2729.6,1.00000012704143,-1.64664805259868e-07,3.06082665362667e-07,-2.01606514058095e-06
2729.8,1.00000012704116,-7.88475972126126e-08,3.7398578341119e-07,-2.13900611672341e-06
2730,1.00000012704098,-1.42414349904932e-08,3.73872043581136e-07,-2.22202902075419e-06
2730.2,1.00000012704069,-5.57505205629055e-09,4.23635984670573e-07,-2.34022265941519e-06
2730.4,1.00000012704039,9.94864600631362e-08,4.74768796027147e-07,-2.45207180422924e-06
2730.6,1.00000012704027,1.69084688746851e-07,4.61672615428843e-07,-2.50305265114131e-06
2730.8,1.00000012704004,1.71840494027874e-07,5.09823266322401e-07,-2.58161747443419e-06
2731,1.00000012703979,2.50583872068132e-07,5.61042200104139e-07,-2.65906046147818e-06
2731.2,1.00000012703966,2.75132954596219e-07,5.64610148887784e-07,-2.70511121536893e-06
2731.4,1.00000012703936,2.60215703847336e-07,6.3022948644173e-07,-2.8033829948676e-06
2731.6,1.00000012703902,3.57563853626425e-07,6.85727459190377e-07,-2.89799877527946e-06
2731.8,1.00000012703886,4.41667631285655e-07,6.8945819334601e-07,-2.94093579684962e-06
2732,1.00000012703858,5.22056713716385e-07,7.41359932956986e-07,-3.00797538262815e-06
2732.2,1.00000012703838,7.11315387094506e-07,7.62487187565969e-07,-3.03249174607445e-06
2732.4,1.00000012703842,8.62566506673948e-07,7.29401674812863e-07,-2.98541495957066e-06
2732.6,1.00000012703837,9.73130827384983e-07,7.40000488989867e-07,-2.96781860648077e-06
2732.8,1.00000012703834,1.14429851910854e-06,7.24850484936507e-07,-2.91820837007573e-06
2733,1.00000012703849,1.254305512754e-06,6.7272685494793e-07,-2.83332120269014e-06
2733.2,1.00000012703845,1.35035000566833e-06,6.59666404306813e-07,-2.80845477555053e-06
2733.4,1.00000012703834,1.52987069756277e-06,6.12974851880305e-07,-2.76291226868064e-06
2733.6,1.00000012703841,1.67726591298809e-06,5.28681041223056e-07,-2.66914206562691e-06
2733.8,1.00000012703836,1.82026718696486e-06,4.81708482040488e-07,-2.60218988185068e-06
2734,1.00000012703837,1.99573252360804e-06,4.16819631886278e-07,-2.47969198970827e-06
2734.2,1.00000012703867,2.07642532105718e-06,3.52291390989801e-07,-2.29191544479784e-06
2734.4,1.00000012703896,2.09756392332682e-06,3.4703883903045e-07,-2.14315732552373e-06
2734.6,1.0000001270393,2.12067403655616e-06,3.4238488568275e-07,-1.95578721219614e-06
2734.8,1.00000012703981,2.05826725675849e-06,3.49590728206117e-07,-1.74639031423618e-06
2735,1.00000012704023,1.97786737050898e-06,4.02380295600607e-07,-1.58389522996599e-06
2735.2,1.00000012704063,1.92784366081014e-06,4.48421899973406e-07,-1.36548894685146e-06
2735.4,1.00000012704114,1.82396758883693e-06,5.02102088788259e-07,-1.08975176221771e-06
