# TESS ephemerides
#
# source: examples/ephem/tess.tm
# start:
#  UTC: 2018-04-20T20:00:00
#   ET: 577526469.186
# end:
#  UTC: 2018-06-30T00:00:00
#   ET: 583588869.184
# increment: 3600.0s
#
# time is TESS epoch in seconds
# positions are relative to the solar system barycenter, in km
# velocities in km/s
#
# time, x, y, z, vx, vy, vz
501.636360742,-44937283.2934,-131635052.6,-57175540.1581,27.3466958403,-7.84075788033,-3.88099965955
501.638426062,-44838827.828,-131663266.213,-57189500.5564,27.3507961596,-7.8334662864,-3.87476904529
501.64060818,-44740357.4809,-131691453.52,-57203438.4373,27.3549632624,-7.82614354533,-3.86849009292
501.642906341,-44641872.0136,-131719614.41,-57217353.6279,27.3591960731,-7.81879034786,-3.86216345378
501.645319807,-44543371.1915,-131747748.775,-57231245.9577,27.3634935577,-7.81140738203,-3.85578975564
501.647847856,-44444854.7836,-131775856.508,-57245115.2584,27.3678547228,-7.80399533328,-3.84936960312
501.65048978,-44346322.5623,-131803937.507,-57258961.3638,27.3722786134,-7.79655488374,-3.84290357898
501.653244886,-44247774.3034,-131831991.67,-57272784.1098,27.3767643123,-7.78908671261,-3.83639224427
501.656112494,-44149209.7861,-131860018.899,-57286583.3342,27.3813109407,-7.78159149658,-3.8298361385
501.65909194,-44050628.7925,-131888019.097,-57300358.8768,27.3859176542,-7.77406990856,-3.82323578137
501.662182572,-43952031.1079,-131915992.171,-57314110.5793,27.3905836438,-7.76652261869,-3.81659167232
501.665383753,-43853416.5201,-131943938.03,-57327838.285,27.3953081357,-7.75895029429,-3.80990429105
501.66869486,-43754784.82,-131971856.584,-57341541.8388,27.4000903885,-7.75135359935,-3.80317409853
501.672115281,-43656135.8008,-131999747.747,-57355221.0876,27.4049296937,-7.74373319484,-3.79640153717
501.675644417,-43557469.2585,-132027611.435,-57368875.8796,27.409825375,-7.73608973893,-3.78958703099
501.679281683,-43458784.9913,-132055447.567,-57382506.0644,27.4147767867,-7.72842388661,-3.78273098655
501.683026506,-43360082.7995,-132083256.061,-57396111.4933,27.4197833138,-7.72073628993,-3.77583379314
501.686878324,-43261362.486,-132111036.843,-57409692.0188,27.4248443719,-7.71302759844,-3.76889582244
501.690836588,-43162623.8553,-132138789.836,-57423247.4947,27.4299594045,-7.70529845834,-3.76191743036
501.694900761,-43063866.7141,-132166514.968,-57436777.7762,27.4351278845,-7.69754951325,-3.75489895614
501.699070315,-42965090.871,-132194212.169,-57450282.7195,27.4403493132,-7.68978140426,-3.74784072273
501.703344736,-42866296.1361,-132221881.372,-57463762.1821,27.4456232189,-7.68199476949,-3.74074303789
501.70772352,-42767482.3214,-132249522.51,-57477216.0224,27.4509491574,-7.67419024457,-3.7336061938
501.712206174,-42668649.2402,-132277135.521,-57490644.1,27.4563267113,-7.66636846267,-3.72643046727
501.716792215,-42569796.7076,-132304720.343,-57504046.2754,27.4617554891,-7.65853005434,-3.71921612056
501.721481173,-42470924.5397,-132332276.918,-57517422.41,27.4672351251,-7.65067564778,-3.71196340123
501.726272584,-42372032.554,-132359805.189,-57530772.3661,27.4727652803,-7.64280586909,-3.7046725418
501.731165998,-42273120.5694,-132387305.102,-57544096.0068,27.4783456393,-7.63492134182,-3.69734376138
501.736160973,-42174188.4055,-132414776.606,-57557393.1959,27.4839759122,-7.62702268754,-3.68997726463
501.741257078,-42075235.8833,-132442219.65,-57570663.7981,27.4896558341,-7.6191105258,-3.68257324214
501.74645389,-41976262.8242,-132469634.186,-57583907.6785,27.4953851638,-7.61118547408,-3.67513187104
501.751750996,-41877269.051,-132497020.17,-57597124.7029,27.5011636842,-7.60324814798,-3.66765331489
501.757147993,-41778254.3869,-132524377.559,-57610314.7379,27.5069912025,-7.59529916135,-3.66013772355
501.762644487,-41679218.6558,-132551706.311,-57623477.6503,27.5128675491,-7.58733912624,-3.65258523374
501.768240093,-41580161.6822,-132579006.388,-57636613.3074,27.5187925776,-7.57936865306,-3.64499596917
501.773934434,-41481083.291,-132606277.753,-57649721.5772,27.5247661662,-7.57138835075,-3.63737003969
501.779727142,-41381983.3076,-132633520.373,-57662802.3278,27.5307882146,-7.56339882665,-3.62970754297
501.785617859,-41282861.5578,-132660734.215,-57675855.4278,27.5368586462,-7.55540068682,-3.62200856342
501.791606232,-41183717.8674,-132687919.248,-57688880.7458,27.5429774085,-7.54739453598,-3.61427317196
501.79769192,-41084552.0625,-132715075.446,-57701878.151,27.5491444701,-7.53938097768,-3.60650142756
501.803874588,-40985363.9692,-132742202.783,-57714847.5125,27.5553598235,-7.53136061436,-3.59869337588
501.810153909,-40886153.4138,-132769301.235,-57727788.6998,27.5616234842,-7.52333404741,-3.59084904964
501.816529565,-40786920.2221,-132796370.782,-57740701.5822,27.5679354902,-7.51530187732,-3.58296846902
501.823001244,-40687664.2201,-132823411.403,-57753586.0292,27.5742959021,-7.50726470372,-3.57505164141
501.829568643,-40588385.2334,-132850423.082,-57766441.9105,27.5807048042,-7.49922312546,-3.56709856113
501.836231467,-40489083.0872,-132877405.805,-57779269.0954,27.5871623031,-7.49117774071,-3.5591092099
501.842989426,-40389757.6064,-132904359.558,-57792067.4532,27.5936685286,-7.48312914705,-3.55108355658
501.849842238,-40290408.6152,-132931284.332,-57804836.8534,27.6002236341,-7.47507794145,-3.54302155676
501.85678963,-40191035.9374,-132958180.117,-57817577.1648,27.6068277956,-7.46702472052,-3.53492315352
501.863831333,-40091639.3959,-132985046.908,-57830288.2563,27.6134812126,-7.4589700805,-3.52678827675
501.870967088,-39992218.8132,-133011884.7,-57842969.9965,27.6201841095,-7.45091461712,-3.51861684266
501.878196639,-39892774.0107,-133038693.493,-57855622.2536,27.6269367328,-7.4428589262,-3.51040875505
501.885519739,-39793304.8088,-133065473.285,-57868244.8954,27.6337393536,-7.43480360326,-3.50216390403
501.892936148,-39693811.027,-133092224.08,-57880837.7894,27.6405922681,-7.42674924355,-3.49388216573
501.90044563,-39594292.4837,-133118945.882,-57893400.8026,27.6474957958,-7.41869644264,-3.4855634035
501.908047956,-39494748.9961,-133145638.697,-57905933.8013,27.6544502817,-7.41064579595,-3.47720746646
501.915742906,-39395180.3801,-133172302.535,-57918436.6515,27.6614560959,-7.40259789895,-3.46881418976
501.923530261,-39295586.4502,-133198937.406,-57930909.2185,27.6685136337,-7.39455334735,-3.46038339461
501.931409811,-39195967.0194,-133225543.323,-57943351.3667,27.6756233162,-7.38651273707,-3.45191488796
501.939381352,-39096321.8992,-133252120.303,-57955762.9602,27.6827855912,-7.3784766641,-3.44340846201
501.947444683,-38996650.8994,-133278668.362,-57968143.8619,27.6900009326,-7.37044572486,-3.43486389443
501.955599611,-38896953.8282,-133305187.519,-57980493.9341,27.6972698414,-7.36242051608,-3.42628094798
501.963845947,-38797230.4916,-133331677.797,-57992813.0383,27.7045928465,-7.35440163467,-3.41765936995
501.972183509,-38697480.6941,-133358139.219,-58005101.0349,27.7119705046,-7.34638967802,-3.40899889231
501.980612116,-38597704.2377,-133384571.812,-58017357.7833,27.7194034004,-7.33838524408,-3.40029923149
501.989131597,-38497900.9226,-133410975.603,-58029583.142,27.7268921492,-7.33038893063,-3.39156008711
501.997741783,-38398070.5465,-133437350.622,-58041776.9682,27.7344373944,-7.32240133656,-3.38278114327
502.00644251,-38298212.9047,-133463696.903,-58053939.1181,27.7420398104,-7.31442306086,-3.37396206697
502.015233618,-38198327.7904,-133490014.48,-58066069.4465,27.7497001033,-7.30645470251,-3.36510250765
502.024114953,-38098414.9937,-133516303.39,-58078167.8071,27.7574190094,-7.29849686156,-3.35620209809
502.033086364,-37998474.3022,-133542563.671,-58090234.0521,27.7651972983,-7.2905501381,-3.34726045288
502.042147706,-37898505.5009,-133568795.365,-58102268.0324,27.7730357732,-7.28261513202,-3.33827716779
502.051298834,-37798508.3715,-133594998.515,-58114269.5973,27.7809352702,-7.27469244425,-3.32925182072
502.060539612,-37698482.6927,-133621173.166,-58126238.5945,27.7888966607,-7.2667826755,-3.32018396998
502.069869904,-37598428.2401,-133647319.366,-58138174.8703,27.7969208523,-7.25888642631,-3.31107315392
502.079289579,-37498344.7861,-133673437.165,-58150078.2691,27.8050087887,-7.25100429762,-3.3019188911
502.088798508,-37398232.0992,-133699526.615,-58161948.6336,27.8131614512,-7.24313689024,-3.29272067925
502.098396567,-37298089.9447,-133725587.769,-58173785.8046,27.8213798602,-7.23528480446,-3.28347799461
502.108083635,-37197918.084,-133751620.685,-58185589.6211,27.8296650754,-7.22744864049,-3.27419029167
502.117859592,-37097716.2747,-133777625.419,-58197359.92,27.8380181975,-7.21962899805,-3.26485700248
502.127724322,-36997484.2702,-133803602.034,-58209096.5361,27.8464403695,-7.21182647589,-3.25547753563
502.137677711,-36897221.8197,-133829550.591,-58220799.3021,27.8549327773,-7.20404167212,-3.24605127606
502.147719648,-36796928.6684,-133855471.156,-58232468.0484,27.8634966515,-7.19627518384,-3.23657758422
502.157850024,-36696604.5566,-133881363.795,-58244102.603,27.8721332689,-7.18852760629,-3.22705579485
502.16806873,-36596249.22,-133907228.578,-58255702.7916,27.8808439532,-7.18079953361,-3.21748521691
502.178375661,-36495862.3896,-133933065.576,-58267268.4372,27.8896300772,-7.17309155789,-3.20786513236
502.188770713,-36395443.7912,-133958874.862,-58278799.3602,27.8984930643,-7.16540426867,-3.19819479514
502.199253782,-36294993.1455,-133984656.512,-58290295.3785,27.9074343897,-7.15773825317,-3.18847343064
502.209824764,-36194510.1678,-134010410.604,-58301756.3067,27.9164555822,-7.15009409564,-3.17870023458
502.220483559,-36093994.5676,-134036137.217,-58313181.9569,27.9255582266,-7.14247237653,-3.16887437179
502.231230065,-35993446.0488,-134061836.433,-58324572.138,27.934743965,-7.13487367267,-3.15899497555
502.242064181,-35892864.3093,-134087508.335,-58335926.6555,27.9440144984,-7.12729855655,-3.14906114633
502.252985803,-35792249.0406,-134113153.011,-58347245.3118,27.9533715902,-7.11974759516,-3.13907195037
502.263994831,-35691599.9278,-134138770.548,-58358527.9059,27.9628170664,-7.11222135045,-3.12902641899
502.275091161,-35590916.6493,-134164361.035,-58369774.2332,27.9723528194,-7.104720378,-3.11892354708
502.286274688,-35490198.8768,-134189924.565,-58380984.0854,27.9819808103,-7.09724522539,-3.1087622912
502.297545306,-35389446.2744,-134215461.232,-58392157.2503,27.9917030697,-7.08979643381,-3.0985415695
502.308902906,-35288658.499,-134240971.132,-58403293.512,28.0015217023,-7.08237453511,-3.08826025916
502.32034738,-35187835.1999,-134266454.362,-58414392.6501,28.0114388893,-7.07498005062,-3.07791719481
502.331878611,-35086976.0181,-134291911.022,-58425454.4402,28.0214568897,-7.06761349252,-3.06751116801
502.343496485,-34986080.5865,-134317341.213,-58436478.6534,28.0315780447,-7.06027536059,-3.05704092455
502.35520088,-34885148.5294,-134342745.039,-58447465.0563,28.0418047816,-7.05296614065,-3.04650516259
502.366991671,-34784179.4623,-134368122.605,-58458413.4104,28.0521396145,-7.04568630586,-3.03590253189
502.378868727,-34683172.9914,-134393474.016,-58469323.4726,28.0625851499,-7.03843631303,-3.02523163087
502.390831915,-34582128.7132,-134418799.383,-58480194.9944,28.0731440903,-7.03121660073,-3.01449100448
502.402881093,-34481046.2145,-134444098.813,-58491027.7223,28.0838192364,-7.02402759024,-3.00367914306
502.415016111,-34379925.0718,-134469372.418,-58501821.3969,28.0946134924,-7.01686968153,-2.99279447923
502.427236816,-34278764.8508,-134494620.312,-58512575.7533,28.1055298704,-7.00974325082,-2.98183538531
502.439543043,-34177565.1064,-134519842.608,-58523290.5204,28.1165714936,-7.00264865127,-2.97080017191
502.45193462,-34076325.3819,-134545039.421,-58533965.421,28.1277416015,-6.99558620826,-2.95968708439
502.464411365,-33975045.2087,-134570210.868,-58544600.1717,28.1390435557,-6.9885562164,-2.94849429995
502.476973086,-33873724.1059,-134595357.065,-58555194.4821,28.150480843,-6.98155893994,-2.93721992581
502.489619579,-33772361.5798,-134620478.132,-58565748.0549,28.1620570825,-6.97459460701,-2.92586199514
502.502350627,-33670957.1236,-134645574.186,-58576260.5857,28.1737760308,-6.96766340654,-2.91441846397
502.515166002,-33569510.2165,-134670645.348,-58586731.7626,28.1856415869,-6.96076548706,-2.90288720844
502.528065458,-33468020.3234,-134695691.738,-58597161.2657,28.1976577998,-6.95390095121,-2.89126602074
502.541048737,-33366486.8945,-134720713.475,-58607548.7673,28.2098288746,-6.94706985059,-2.879552605
502.554115562,-33264909.3645,-134745710.681,-58617893.931,28.2221591784,-6.94027218489,-2.86774457443
502.567265638,-33163287.1519,-134770683.475,-58628196.4117,28.2346532489,-6.93350789426,-2.85583944628
502.580498651,-33061619.6589,-134795631.977,-58638455.8554,28.2473158015,-6.92677685359,-2.84383463739
502.593814267,-32959906.2701,-134820556.308,-58648671.8983,28.2601517365,-6.92007887046,-2.8317274605
502.607212126,-32858146.3522,-134845456.585,-58658844.1669,28.2731661488,-6.91341367554,-2.81951511848
502.620691847,-32756339.2533,-134870332.925,-58668972.2774,28.2863643359,-6.90678091688,-2.80719469946
502.634253022,-32654484.3019,-134895185.446,-58679055.8354,28.2997518073,-6.90018015406,-2.79476317175
502.647895214,-32552580.8063,-134920014.26,-58689094.4351,28.3133342945,-6.89361084902,-2.78221737784
502.661617958,-32450628.0538,-134944819.481,-58699087.6594,28.3271177612,-6.88707235746,-2.76955402836
502.675420754,-32348625.3098,-134969601.217,-58709035.079,28.3411084142,-6.88056392063,-2.756769696
502.68930307,-32246571.8168,-134994359.576,-58718936.2518,28.3553127145,-6.87408465479,-2.74386080872
502.703264334,-32144466.7938,-135019094.66,-58728790.7229,28.36973739,-6.86763353956,-2.73082364258
502.717303938,-32042309.4348,-135043806.57,-58738598.0234,28.3843894472,-6.86120940718,-2.71765431458
502.731421227,-31940098.9082,-135068495.399,-58748357.6705,28.399276185,-6.85481092918,-2.70434877475
502.745615504,-31837834.3555,-135093161.238,-58758069.1661,28.4144052089,-6.84843660103,-2.69090279771
502.759886021,-31735514.8904,-135117804.169,-58767731.9968,28.4297844451,-6.84208472872,-2.67731197433
502.774231977,-31633139.5974,-135142424.272,-58777345.633,28.4454221563,-6.83575341074,-2.66357170238
502.788652515,-31530707.5304,-135167021.616,-58786909.528,28.461326958,-6.82944051919,-2.64967717678
502.803146719,-31428217.712,-135191596.263,-58796423.1175,28.4775078351,-6.82314368107,-2.63562337963
502.817713606,-31325669.1315,-135216148.267,-58805885.8189,28.4939741603,-6.81686025579,-2.62140506942
502.832352125,-31223060.7438,-135240677.67,-58815297.0301,28.5107357128,-6.81058731041,-2.60701676961
502.847061149,-31120391.4679,-135265184.504,-58824656.1288,28.5278026977,-6.80432159485,-2.59245275694
502.861839471,-31017660.1851,-135289668.79,-58833962.4719,28.545185767,-6.79805951308,-2.57770704888
502.876685799,-30914865.7377,-135314130.532,-58843215.394,28.5628960409,-6.79179708939,-2.56277339026
502.891598749,-30812006.927,-135338569.723,-58852414.2069,28.5809451304,-6.7855299385,-2.54764523992
502.906576835,-30709082.5117,-135362986.336,-58861558.1982,28.5993451611,-6.77925322476,-2.53231575592
502.921618469,-30606091.2056,-135387380.328,-58870646.6302,28.6181087976,-6.77296161982,-2.51677778028
502.936721945,-30503031.6761,-135411751.635,-58879678.739,28.6372492689,-6.76664926224,-2.50102382354
502.951885436,-30399902.5421,-135436100.17,-58888653.7331,28.656780395,-6.76030970394,-2.48504604782
502.967106981,-30296702.3712,-135460425.824,-58897570.7922,28.6767166145,-6.75393585508,-2.46883624949
502.982384479,-30193429.6783,-135484728.458,-58906429.0654,28.6970730128,-6.74751992914,-2.4523858415
502.997715677,-30090082.9224,-135509007.907,-58915227.6707,28.7178653513,-6.74105337292,-2.43568583437
503.013098153,-29986660.5049,-135533263.97,-58923965.6926,28.7391100971,-6.73452679449,-2.4187268169
503.028529313,-29883160.7662,-135557496.415,-58932642.1812,28.7608244536,-6.72792988754,-2.40149893632
503.04400637,-29779581.9837,-135581704.968,-58941256.15,28.7830263913,-6.72125134053,-2.38399187769
503.059526331,-29675922.3686,-135605889.312,-58949806.5747,28.8057346784,-6.71447874161,-2.36619484299
503.075085982,-29572180.0629,-135630049.085,-58958292.3913,28.828968912,-6.707598474,-2.34809652991
503.090681872,-29468353.1368,-135654183.874,-58966712.4941,28.8527495479,-6.70059559908,-2.32968511041
503.10631029,-29364439.5849,-135678293.207,-58975065.7336,28.8770979299,-6.69345372721,-2.31094820945
503.121967249,-29260437.3237,-135702376.552,-58983350.9151,28.9020363177,-6.68615487835,-2.29187288393
503.13764846,-29156344.1876,-135726433.31,-58991566.796,28.9275879119,-6.67867932596,-2.27244560238
503.153349312,-29052157.926,-135750462.806,-58999712.0841,28.9537768763,-6.67100542423,-2.25265222571
503.169064843,-28947876.1992,-135774464.283,-59007785.435,28.9806283561,-6.66310942229,-2.23247798941
503.184789714,-28843496.5754,-135798436.896,-59015785.4502,29.0081684902,-6.65496525465,-2.21190748807
503.200518175,-28739016.5271,-135822379.701,-59023710.6742,29.0364244169,-6.64654431074,-2.19092466295
503.216244036,-28634433.427,-135846291.645,-59031559.5929,29.0654242708,-6.63781518816,-2.16951279297
503.231960628,-28529744.5448,-135870171.559,-59039330.6306,29.0951971685,-6.62874341165,-2.14765449131
503.247660764,-28424947.0437,-135894018.141,-59047022.1479,29.1257731799,-6.61929112795,-2.12533170815
503.263336698,-28320037.977,-135917829.949,-59054632.4391,29.1571832845,-6.60941677746,-2.10252574097
503.278980079,-28215014.2849,-135941605.381,-59062159.7302,29.1894593051,-6.59907472338,-2.07921725563
503.294581898,-28109872.7918,-135965342.666,-59069602.1764,29.2226338167,-6.58821485055,-2.05538631952
503.310132438,-28004610.2034,-135989039.841,-59076957.8602,29.2567400266,-6.57678213284,-2.03101244929
503.325621213,-27899223.1052,-136012694.737,-59084224.7894,29.291811615,-6.56471615267,-2.00607467805
503.341036906,-27793707.9606,-136036304.958,-59091400.8956,29.3278825331,-6.55195058343,-1.98055164481
503.356367303,-27688061.111,-136059867.855,-59098484.033,29.3649867485,-6.53841263234,-1.95442171063
503.371599215,-27582278.7757,-136083380.506,-59105471.9775,29.4031579263,-6.52402243613,-1.92766310834
503.386718406,-27476357.0539,-136106839.689,-59112362.4269,29.4424290355,-6.50869241526,-1.90025413131
503.401709503,-27370291.9285,-136130241.849,-59119153.0011,29.4828318678,-6.49232659033,-1.87217336884
503.416555916,-27264079.2703,-136153583.072,-59125841.244,29.5243964509,-6.4748198603,-1.84339999736
503.431239733,-27157714.8467,-136176859.045,-59132424.626,29.5671503385,-6.45605724706,-1.81391413841
503.44574163,-27051194.3314,-136200065.027,-59138900.5485,29.6111177622,-6.43591313165,-1.7836972914
503.460040763,-26944513.3185,-136223195.798,-59145266.3493,29.6563186131,-6.41425047403,-1.75273285927
503.474114664,-26837667.3398,-136246245.629,-59151519.311,29.7027672359,-6.39092005383,-1.72100677759
503.487939127,-26730651.8879,-136269208.227,-59157656.671,29.7504710115,-6.36575976217,-1.68850826191
503.501488104,-26623462.4434,-136292076.693,-59163675.6354,29.7994286907,-6.33859396499,-1.65523069439
503.514733593,-26516094.5103,-136314843.47,-59169573.3952,29.8496284611,-6.30923300274,-1.62117266218
503.527645535,-26408543.6569,-136337500.293,-59175347.1477,29.9010457205,-6.27747288474,-1.58633916475
503.540191721,-26300805.5673,-136360038.135,-59180994.1216,29.9536405322,-6.24309524929,-1.55074300683
503.552337706,-26192876.1009,-136382447.159,-59186511.6084,30.0073547514,-6.20586769053,-1.51440638634
503.56404675,-26084751.3643,-136404716.668,-59191896.9986,30.0621088256,-6.16554456805,-1.47736268161
503.57527978,-25976427.7938,-136426835.057,-59197147.8264,30.1177982811,-6.12186842939,-1.43965843535
503.58599539,-25867902.2527,-136448789.777,-59202261.8202,30.1742899421,-6.0745722005,-1.4013555177
503.596149887,-25759172.1411,-136470567.304,-59207236.9623,30.2314179689,-6.02338232465,-1.36253342738
503.605697392,-25650235.5211,-136492153.126,-59212071.5564,30.2889798246,-5.96802301344,-1.3232916783
503.614590016,-25541091.2558,-136513531.739,-59216764.3041,30.3467323627,-5.90822180224,-1.2837521741
503.622778116,-25431739.1621,-136534686.677,-59221314.3895,30.4043882845,-5.8437165712,-1.24406144117
503.630210653,-25322180.1753,-136555600.561,-59225721.5716,30.4616132664,-5.7742641331,-1.20439255905
503.63683566,-25212416.5215,-136576255.184,-59229986.2823,30.5180241705,-5.69965044472,-1.16494656559
503.642600837,-25102451.8949,-136596631.641,-59234109.7287,30.5731887861,-5.61970235951,-1.12595308635
503.647454277,-24992291.6315,-136616710.494,-59238093.9958,30.6266276078,-5.5343006894,-1.087669903
503.651345324,-24881942.8726,-136636471.996,-59241942.1445,30.6778181618,-5.44339414532,-1.05038116159
503.654225563,-24771414.7074,-136655896.359,-59245658.3013,30.7262023473,-5.34701349614,-1.01439393802
503.656049915,-24660718.2826,-136674964.072,-59249247.7319,30.7711971218,-5.24528503752,-0.980032941829
503.656777823,-24549866.8682,-136693656.269,-59252716.8919,30.8122086504,-5.13844224519,-0.94763324713
503.656374476,-24438875.8659,-136711955.133,-59256073.4487,30.8486497491,-5.02683434257,-0.917531089504
503.654812014,-24327762.749,-136729844.317,-59259326.2655,30.8799600303,-4.91093045983,-0.890052999616
503.652070669,-24216546.9275,-136747309.378,-59262485.3462,30.9056277854,-4.79131821277,-0.865503752806
503.648139745,-24105249.5326,-136764338.192,-59265561.7336,30.925212233,-4.66869584586,-0.844153851176
503.643018391,-23993893.1225,-136780921.326,-59268567.3645,30.9383644455,-4.54385759839,-0.826227448252
503.636716086,-23882501.3193,-136797052.349,-59271514.8827,30.9448451885,-4.41767262426,-0.811891698144
503.629252796,-23771098.3879,-136812728.053,-59274417.4186,30.9445379935,-4.29105851204,-0.801248491771
503.620658784,-23659708.7805,-136827948.578,-59277288.3436,30.9374561463,-4.16495111583,-0.794329374884
503.610974056,-23548356.6664,-136842717.418,-59280141.0135,30.9237428342,-4.04027289109,-0.791094151984
503.600247487,-23437065.4747,-136857041.315,-59282988.5133,30.9036644193,-3.91790213359,-0.79143329552
503.588535673,-23325857.4725,-136870930.054,-59285843.4172,30.8775974532,-3.79864541108,-0.795173916089
503.575901572,-23214753.3996,-136884396.158,-59288717.5762,30.8460107131,-3.68321506366,-0.802088672301
503.56241303,-23103772.1734,-136897454.521,-59291621.9409,30.8094439167,-3.57221302269,-0.81190676265
503.548141259,-22992930.675,-136910121.989,-59294566.4271,30.7684849149,-3.46612148111,-0.824326035631
503.533159356,-22882243.6167,-136922416.925,-59297559.8246,30.7237471183,-3.36530023895,-0.839025249572
503.517540923,-22771723.4881,-136934358.769,-59300609.7502,30.6758486197,-3.26998997499,-0.855675648679
503.501358836,-22661380.5728,-136945967.625,-59303722.639,30.6253940758,-3.1803203109,-0.87395122654
503.48468419,-22551223.0246,-136957263.883,-59306903.7708,30.5729599884,-3.09632134222,-0.893537270332
503.467585448,-22441256.9897,-136968267.88,-59310157.3229,30.5190836339,-3.01793729335,-0.914136994486
503.450127779,-22331486.7625,-136978999.62,-59313486.4436,30.4642555133,-2.94504110781,-0.935476283671
503.432372581,-22221914.9628,-136989478.542,-59316893.3403,30.4089150033,-2.87744897165,-0.95730667924
503.414377177,-22112542.7233,-136999723.346,-59320379.3744,30.3534487228,-2.81493402559,-0.979406843556
503.396194648,-22003369.8796,-137009751.852,-59323945.1595,30.2981910567,-2.75723878095,-1.00158278894
503.377873791,-21894395.1543,-137019580.916,-59327590.6595,30.2434263071,-2.70408594787,-1.02366714809
503.359459171,-21785616.332,-137029226.376,-59331315.2815,30.1893919759,-2.65518757208,-1.04551775512
503.34099125,-21677030.4204,-137038703.023,-59335117.9634,30.1362827485,-2.61025250721,-1.06701577258
503.322506564,-21568633.7972,-137048024.604,-59338997.254,30.0842548358,-2.56899233506,-1.08806355793
503.304037941,-21460422.3402,-137057203.84,-59342951.3856,30.0334304185,-2.53112588635,-1.10858241623
503.285614745,-21352391.542,-137066252.457,-59346978.3378,29.983901984,-2.49638256753,-1.12851036122
503.267263121,-21244536.6096,-137075181.232,-59351075.8937,29.9357364391,-2.46450467103,-1.14779995809
503.249006254,-21136852.5493,-137084000.037,-59355241.6891,29.8889789093,-2.43524885742,-1.16641630305
503.230864619,-21029334.2391,-137092717.896,-59359473.2538,29.8436561803,-2.40838697832,-1.18433517168
503.212856222,-20921976.4887,-137101343.04,-59363768.0468,29.7997797659,-2.38370638668,-1.20154135093
503.194996828,-20814774.0901,-137109882.962,-59368123.4868,29.7573486124,-2.36100984792,-1.21802715369
503.177300183,-20707721.8576,-137118344.473,-59372536.9759,29.716351446,-2.34011517421,-1.23379111756
503.159778209,-20600814.662,-137126733.752,-59377005.9208,29.6767687968,-2.32085465165,-1.248836872
503.142441195,-20494047.4558,-137135056.402,-59381527.7487,29.6385747306,-2.30307432506,-1.2631721603
503.125297963,-20387415.2946,-137143317.494,-59386099.9209,29.6017383108,-2.28663320844,-1.27680800567
503.10835603,-20280913.3523,-137151521.613,-59390719.9433,29.5662248303,-2.27140244762,-1.28975800203
503.09162174,-20174536.9331,-137159672.902,-59395385.3742,29.5319968402,-2.25726446614,-1.30203771504
503.075100404,-20068281.4796,-137167775.099,-59400093.8309,29.4990150012,-2.24411212463,-1.31366418109
503.058796403,-19962142.5784,-137175831.575,-59404842.9941,29.4672387836,-2.23184790526,-1.32465549027
503.042713303,-19856115.963,-137183845.363,-59409630.6108,29.4366270416,-2.22038312216,-1.33503043934
503.026853939,-19750197.5159,-137191819.196,-59414454.4966,29.4071384746,-2.20963718625,-1.34480824887
503.011220507,-19644383.2675,-137199755.526,-59419312.5369,29.378731999,-2.19953690774,-1.35400833106
502.995814634,-19538669.3957,-137207656.556,-59424202.6867,29.3513670428,-2.19001584736,-1.36265010195
502.980637444,-19433052.2228,-137215524.262,-59429122.9708,29.3250037748,-2.18101371677,-1.37075283123
502.965689623,-19327528.2132,-137223360.412,-59434071.483,29.299603281,-2.17247582797,-1.37833552357
502.950971467,-19222093.9693,-137231166.586,-59439046.3849,29.2751276975,-2.16435257941,-1.38541682478
502.936482934,-19116746.228,-137238944.194,-59444045.9044,29.2515403054,-2.15659899587,-1.39201495125
502.922223682,-19011481.856,-137246694.493,-59449068.334,29.2288055971,-2.14917430146,-1.39814763637
502.908193111,-18906297.8456,-137254418.599,-59454112.0295,29.2068893184,-2.14204153094,-1.40383209186
502.894390395,-18801191.3104,-137262117.502,-59459175.4072,29.1857584907,-2.13516717738,-1.40908498145
502.880814511,-18696159.4801,-137269792.076,-59464256.9428,29.165381417,-2.12852087393,-1.41392240464
502.867464266,-18591199.6962,-137277443.093,-59469355.1687,29.1457276762,-2.12207509737,-1.41835988787
502.854338321,-18486309.4078,-137285071.228,-59474468.672,29.1267681073,-2.11580490779,-1.4224123829
502.841435213,-18381486.1664,-137292677.072,-59479596.0931,29.1084747854,-2.10968770957,-1.42609427006
502.828753372,-18276727.622,-137300261.138,-59484736.1227,29.0908209925,-2.10370302949,-1.42941936536
502.816291138,-18172031.5185,-137307823.87,-59489887.5003,29.0737811836,-2.09783232322,-1.43240093117
502.804046776,-18067395.69,-137315365.647,-59495049.0124,29.0573309496,-2.09205879789,-1.43505168929
502.792018489,-17962818.0562,-137322886.792,-59500219.4902,29.0414469778,-2.08636724551,-1.43738383546
502.780204429,-17858296.619,-137330387.573,-59505397.8077,29.0261070119,-2.08074390043,-1.43940905572
502.768602709,-17753829.4585,-137337868.215,-59510582.8805,29.0112898102,-2.07517630712,-1.44113854336
502.757211408,-17649414.7294,-137345328.896,-59515773.6633,28.9969751038,-2.06965319527,-1.44258301637
502.746028584,-17545050.658,-137352769.759,-59520969.1485,28.9831435557,-2.06416437409,-1.44375273547
502.735052277,-17440735.5382,-137360190.91,-59526168.365,28.9697767199,-2.05870063431,-1.44465752191
