This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Apr 03 07:45:18 2020																																																				
																																																				
TIC ID	TOI	Previous CTOI	Master priority	SG1A priority	SG1B priority	SG2 priority	SG3 priority	SG4 priority	SG5 priority	ACWG priority	TESS Disposition	TFOPWG Disposition	TESS mag	TESS mag error	PCs	Source	RA (degrees)	Dec (degrees)	PM RA (mas/yr)	PM RA error	PM Dec (mas/yr)	PM Dec error	Epoch (BJD)	Epoch error	Period (days)	Period error	Duration (hours)	Duration error	Depth (mmag)	Depth (mmag) error	Depth (ppm)	Depth (ppm) error	Planet Radius (R_Earth)	Planet Radius error	Planet Insolation (Earth flux)	Planet Eq Temp (K)	Planet SNR	Stellar Distance (pc)	Stellar Distance error	Stellar Teff (K)	Stellar Teff error	Stellar log(g) (cm/s2)	Stellar log(g) error	Stellar Radius (R_Sun)	Stellar Radius error	Stellar Metallicity	Stellar Metallicity error	Sectors	Comments	Date TOI Alerted (by TESS Project)	Date TOI Updated (by TESS Project)	Date Modified (by ExoFOP-TESS)
382302241	151.01		5	5	5	5	5	5	5	5	PC	FP	11.0264	0.006	1	qlp	83.349121	-58.745093	28.992	0.046	25.403	0.06	2458326.049316	0.00331	1.59783	0.00034	1.49	0.296	1.862211	0.004951	1713.689941	4.56	3.59995	0.207255	955.676025	1548	10	137.504	0.4555	5037.600098	64.800003	4.72	0.2	0.79	0.02	0.102405	0.1	1	Large with possible synchronization	2018-09-05	2019-12-17	2020-01-16
403287048	152.01		5	5	5	5	5	5	5	5	PC	FP	11.3569	0.006	1	qlp	332.357482	-62.334453	-34.716	0.036	-109.526	0.047	2458327.92334	0.00494	7.00776	0.00315	2.68	0.824	3.988702	0.019543	3666.98999	18	8.1288	0.625284	302.510986	1161	16	376.849	4.5095	6347	102.599998	4.23	0.45	1.22	0.04			1		2018-09-05	2019-12-17	2020-01-16
231081369	153.01		5	5	5	5	5	5	5	5	PC	FP	11.7349	0.006	1	qlp	68.073785	-66.916299	12.131	2.933	15.615	2.933	2458329.8479	0.00204	7.63227	0.00108	1.656	0.427	6.905284	0.023235	6339.819824	21.4			441.000275	1168.771118	11	436.225		6338.299805	291.5	4.16	0.2			-0.26861	0.1	1		2018-09-05	2019-12-17	2020-02-04
389525208	154.01		5	5	5	5	5	5	5	5	PC	FP	10.0704	0.006	1	qlp	313.261454	-38.594923	-5.023	0.069	-10.868	0.059	2458329.359985	0.00111	6.74709	0.00067	2.343	0.136	21.404149	1.705945	19520.900391	1570	41.3396	11.9422	433.263	1271	40	402.734	8.073	5910.700195	162.800003	3.59	0.54	2.69	0.15			1		2018-09-05	2019-12-17	2020-01-16
129637892	155.01		3	4	3	3	4	4	4		PC		9.0284	0.006	1	qlp	321.11498	-37.850181	7.193	0.049	-6.279	0.051	2458326.744385	0.0038	5.43636	0.00194	5.974	0.257	8.974991	0.245404	8232.200195	226	18.3741	3.17363			27	187.131	1.351	6220.5	151.800003	3.99	0.36	1.84	0.09			1		2018-09-05	2019-12-17	2019-12-17
220518305	156.01		5	5	5	5	5	5	5		PC	FP	10.294	0.006	1	qlp	41.467598	-64.320687	29.82	0.042	4.632	0.046	2458336.13208	0.00186	14.14893	0.00189	3.765	0.23	20.427239	1.80382	18638.300781	1660	21.7799	6.58308			40	234.138	1.3405	5823.899902	138.199997	4.6	0.16	1.45	0.07	0.19	0.12	1	Warm Jupiter candidate with a period of about 14 days	2018-09-05	2019-12-17	2019-12-17
140691463	157.01		3	5	5	3	2	4	4	5	PC		12.0166	0.006	1	qlp	73.70144	-76.680606	11.712	0.035	-18.922	0.05	2458326.546021	0.00053	2.08457	0.00009	1.788	0.046	14.527606	0.005244	13291.299805	4.83	14.4073	0.347154	813.04657	1361.910645	88	355.683	2.826	5390.899902	39.799999	4.41	2	1.14	0.02			1		2018-09-05	2019-12-17	2020-01-16
403136413	158.01		4	5	5	5	2	4	4	5	PC		11.2314	0.006	1	qlp	333.578718	-55.378981	-8.312	0.043	4.153	0.053	2458326.378052	0.00219	2.51266	0.00045	2.411	0.173	3.033449	0.002942	2790.01001	2.71	13.3617	0.731867	793.471008	1478	22	601.367	11.559	5988	137.800003	4.08	0.16	2.3	0.1	-0.03	0.12	1		2018-09-05	2019-12-17	2020-01-16
394657039	159.01		3	5	5	3	2	4	4	5	PC		10.5132	0.006	1	qlp	51.782268	-78.549831	11.616	0.057	1.959	0.043	2458328.636841	0.00055	3.76276	0.00019	4.108	0.076	14.416366	0.000912	13190.200195	0.84	20.807301	3.06145	1171.709961	1629	100	347.593	2.519	6404	463.299988	4.43	0.16	1.65	0.24	0.17	0.12	1		2018-09-05	2019-12-17	2020-01-16
253917293	160.01		5	5	5	5	5	5	5	5	PC	FP	11.2901	0.007	1	qlp	337.500827	-31.924356	28.377	0.077	-27.285	0.059	2458327.376221	0.00284	4.608	0.001	3.383	0.758	3.494326	0.008664	3213.219971	7.98	7.99698	0.539026	724.000977	1445	25	341.854	4.498	5935	141.5	4.29	0.65	1.28	0.06			1	Source is star to the WSW (253917292).	2018-09-05	2019-12-17	2020-03-04
348770361	161.01		3	4	3	3	2	4	4	5	PC		11.4964	0.006	1	qlp	46.686553	-82.316371	14.9	2.9	4.7	2.8	2458325.702881	0.00212	2.76898	0.00047	4.619	0.289	3.801785	0.001857	3495.449951	1.71			2193.830078	1906	34	333.651		5792.5	29.9	4.42	2					1	Unknown stellar (and candidate) radius. Possible small centroid shift to NW.	2018-09-05	2019-12-17	2020-01-16
99493790	162.01		5	5	5	5	5	5	5	5	PC	FP	11.6834	0.007	1	qlp	317.639908	-23.305817	50.863	0.096	-19.94	0.061	2458332.981934	0.00071	7.76686	0.00094	3.291	0.097	26.810727	0.008501	24391.199219	7.83	17.508699	0.418873	82.9216	840	74	274.733	5.45	5404.700195	43	4.4	2	1.02	0.02			1		2018-09-05	2019-12-17	2020-01-16
179317684	163.01		3	5	5	3	2	4	4	5	PC		10.8719	0.006	1	qlp	79.768253	-71.895527	7.14	0.067	16.374	0.078	2458328.879761	0.00102	4.23163	0.00036	4.232	0.071	8.89951	0.001097	8163.25	1.01	16.4676	1.03275	1021.23999	1574	57	411.719	8.01	6387.899902	196.399994	4.24	2.01	1.66	0.1			1		2018-09-05	2019-12-17	2020-01-16
79395355	164.01		5	5	5	5	5	5	5	5	PC	FP	11.407	0.006	1	qlp	320.054292	-51.309972	18.03	0.053	-14.704	0.064	2458328.33728	0.00377	7.31898	0.00224	3.771	0.886	4.143792	0.011075	3809.300049	10.2	8.79673	0.51237	468.717987	1296	17	360.131	4.613	5926	79.5	4.27	2.01	1.3	0.03			1	Potential blend with 79395356 to NE	2018-09-05	2019-12-17	2020-01-16
350743714	165.01		5	5	5	5	5	5	5	5	PC	FP	9.789	0.024	1	spoc	88.886225	-57.290739	3.858	1.104	-39.713	0.845	2458388.296631	0.000774	7.76178	0.001112	3.494972	0.066196	4.787536	0.081682	4399.776367	75.229034	13.744672	2.071529	640.406799	1283.020874	65.968254	193.7091		6038	54	3.96	0.11	1.87426	0.281329	-0.41	0.1	3	known brown dwarf; discovered by WASP; one of transits is in gap	2018-09-05	2019-12-17	2020-01-16
147203645	166.01		3	4	4	3	2	4	4	5	PC		10.7258	0.006	1	qlp	323.196086	-44.018036	29.817	0.047	-58.517	0.051	2458326.384277	0.0021	5.06187	0.00094	1.247	0.243	13.47584	0.213911	12335	197	12.8254	1.79247	89.939499	857	32	172.157	0.9805	5254	152.899994	4.45	0.36	1.05	0.06			1		2018-09-05	2019-12-17	2020-01-16
149990841	167.01		3	4	3	5	2	4	4	5	PC		11.57	0.018	1	qlp	90.662483	-64.819485	16.142	2.819	13.018	2.819	2458328.034058	0.00146	4.45339	0.00055	2.164	0.267	9.39839	0.032355	8618.879883	29.799999			336.517273	1092.374634	26	293.053		5766	158.899994	4.39	2					1		2018-09-05	2019-12-17	2020-01-16
369457671	168.01		1	4	4	1	2	3	4	3	PC		11.5147	0.006	1	qlp	311.64359	-37.904399	14.801	0.076	-11.655	0.048	2458326.5	0.00403	2.31257	0.00078	1.459	0.202	2.444233	0.007578	2248.689941	6.98	3.38244	0.258351	148.535995	972	9	130.977	0.8125	4801.5	126.199997			0.65	0.03			1		2018-09-05	2019-12-17	2020-01-16
183120439	169.01		3	4	4	3	2	4	4	5	PC		11.788	0.006	1	qlp	16.778688	-75.198945	20.225	0.05	-15.607	0.048	2458327.437988	0.00103	2.25596	0.00014	1.134	0.053	7.13503	0.005982	6550.060059	5.51	11.2756	1.52049	177.223007	1016	34	407.84	4.1945	5780.600098	401.100006	4.33	2	1.27	0.17			1		2018-09-05	2019-12-17	2020-01-16
394698182	170.01		3	5	5	3	2	4	4	5	PC		11.9692	0.006	1	qlp	54.989595	-83.088518	29.232	0.057	14.991	0.061	2458325.513184	0.00085	3.7118	0.00021	2.747	0.093	14.078531	0.00317	12883.099609	2.92	15.4596	0.38254	359.138	1212	69	428.915	5.21	5768.200195	56.400002	4.3	2	1.24	0.02			1		2018-09-05	2019-12-17	2020-01-16
309257814	171.01		3	5	5	3	2	4	4	5	PC		11.6626	0.006	1	spoc	124.269428	-63.213403	-13.511	0.045	19.48	0.037	2458570.406738	0.000747	1.238596	0.000062	1.795232	0.068292	16.928628	0.538969	15470.918945	496.285553	14.76935	3.051095	1996.59375	1704.873535	25.394281	256.345	1.463	5237	183	4.2427	0.42297	1.18449	0.239716			10	follow-up in progress	2018-09-05	2019-12-17	2020-01-16
309257814	171.02		3	4	3	3	2	4	4		PC		11.6626	0.006	2	spoc	124.269428	-63.213403	-13.511	0.045	19.48	0.037	2458569.766479	0.003086	1.814118	0.000394	1.424161	0.221329	7.778849	1.156673	7138.97998	1064.768188	14.732904	24.661266	1200.351929	1501.228882	9.723838	256.345	1.463	5237	183	4.2427	0.42297	1.18449	0.239716			10	Likely EB and possibly double the period	2019-06-05	2019-12-17	2019-12-17
29857954	172.01		4	5	5	5	4	5	4	5	PC	CP	10.7379	0.006	1	qlp	316.631879	-26.692865	-4.711	0.094	-54.25	0.069	2458326.919678	0.00529	9.47572	0.00316	4.709	0.382	4.597978	0.006058	4225.939941	5.58	12.1917	1.069	187.636993	1031	11	342.831	7.221	5801.799805	235.600006	4.32	2	1.7	0.14			1	Star to NW checked. Transit likely on the target.	2018-09-05	2019-12-17	2020-01-16
270341214	173.01		1	4	1	3	2	4	4	3	PC		8.8784	0.006	1	spoc	33.458853	-80.582711	22.849	0.057	19.459	0.05	2458333.410889	0.000959	14.19211	0.00172	7.943456	0.110178	4.307748	0.119806	3959.722412	110.3395	9.581765	1.259922	215.56485	977.269287	1.289445	152.023	0.6405	6409	197	4.20097	0.320295	1.49184	0.193024			1	single transit	2018-08-30	2019-12-17	2020-01-16
425997655	174.01		1	4	1	1	4	4	4		PC	CP	8.7513	0.006	1	spoc	55.459031	-62.767267	-102.571	0.05	-43.917	0.059	2458325.325928	0.002248	17.66831	0.000607	2.695974	0.258669	0.793525	0.044359	730.596802	40.855221	2.008408	0.848007			17.71134	39.0341	0.04005	4813	111	4.38	0.21	0.734392	0.082496	-0.19	0.08	"1,2,3,4"	HD 23472 b	2018-10-11	2019-12-17	2019-12-17
425997655	174.02		1	4	1	5	4	4	4	5	PC	CP	8.7513	0.006	2	spoc	55.459031	-62.767267	-102.571	0.05	-43.917	0.059	2458340.303955	0.00224	29.796715	0.001249	2.945885	0.34046	0.693793	0.045825	638.802551	42.205654	1.836502	1.229716	12.079128	475.476044	14.497121	39.0341	0.04005	4813	111	4.38	0.21	0.734392	0.082496	-0.19	0.08	"1,2,3,4"	HD 23472 c	2018-10-19	2019-12-17	2020-01-16
425997655	174.03		1	4	1	2	2	4	4	5	PC		8.7513	0.006	3	spoc	55.459031	-62.767267	-102.571	0.05	-43.917	0.059	2458335.751343	0.003668	12.160999	0.000985	2.902685	0.441298	0.339315	0.043887	312.472076	40.420181	1.329708	1.221559	39.899532	641.005432	8.132967	39.0341	0.04005	4813	111	4.38	0.21	0.734392	0.082496	-0.19	0.08	"1,2,3,4"	low MES	2018-12-04	2019-12-17	2020-01-16
425997655	174.04		2	5	5	2	2	4	4	5	PC		8.7513	0.006	4	spoc	55.459031	-62.767267	-102.571	0.05	-43.917	0.059	2458326.033203	0.003027	3.975995	0.00021	1.560981	0.192923	0.189425	0.024035	174.451263	22.136805	0.990529	1.111368	177.146423	930.471008	7.80942	39.0341	0.04005	4813	111	4.38	0.21	0.734392	0.082496	-0.19	0.08	"1,2,3,4"	low MES	2018-12-04	2019-12-17	2020-01-16
307210830	175.01		1	5	5	1	4	2	4	1	PC	CP	9.41242	0.007	1	spoc	124.53286	-68.314466	94.768	0.054	-340.47	0.052	2458356.203979	0.000532	3.690638	0.000006	1.252186	0.1121	1.953228	0.064364	1797.37207	59.27924	1.370212	0.196318	47.715199	481.052124	51.327492	10.6194	0.0032	3469	68	4.9401	0.058929	0.313	0.009			"2,5,8,9,10,11,12"		2018-10-11	2019-12-17	2020-01-16
307210830	175.02		4	5	5	5	4	4	4	1	PC	CP	9.41242	0.007	2	spoc	124.53286	-68.314466	94.768	0.054	-340.47	0.052	2458355.286621	0.00073	7.450804	0.000021	0.845834	0.294489	1.812297	0.149652	1667.795288	137.825317	1.470298	1.223574	4.96006	380.619904	28.665125	10.6194	0.0032	3469	68	4.9401	0.058929	0.313	0.009			"2,5,8,9,10,11,12"	has been confirmed by follow-up	2018-10-11	2019-12-17	2020-01-16
307210830	175.03		4	5	5	5	4	4	4	1	PC	CP	9.41242	0.007	3	spoc	124.53286	-68.314466	94.768	0.054	-340.47	0.052	2458354.906006	0.00083	2.253089	0.000007	0.988833	0.308529	0.735704	0.058926	677.379333	54.271549	0.857868	0.959494	24.437325	567.06543	25.764036	10.6194	0.0032	3469	68	4.9401	0.058929	0.313	0.009			"2,5,8,9,10,11,12"	has been confirmed by follow-up	2018-10-11	2019-12-17	2020-01-16
272086159	176.01		5	5	5	5	5	5	5	5	PC	FP	13.4004	0.007	1	spoc	115.003473	-72.205678	15.438	0.073	478.653	0.106	2458363.043823	0.00044	16.155373	0.000103	1.556705	0.037499	80.224557	1.764459	71225.726562	1623.806763	10.424281	7.728964	1.846009	297.288544	49.630848	65.9528	0.20035	3270	63	4.98242	0.409627	0.271	0.047			"2,3,4,5,6"		2018-10-11	2019-12-17	2020-03-04
262530407	177.01		1	5	5	1	2	4	4	1	PC		9.49275	0.007	1	spoc	20.438428	-46.714723	-111.206	0.058	-79.827	0.068	2458356.152954	0.000649	2.853133	0.000066	1.264674	0.13067	1.727654	0.063627	1589.963257	58.600864	2.175406	0.400998	42.954624	652.938416	25.673399	22.4751	0.02605	3703	66	4.76229	0.061557	0.525	0.016			"2,3"	known TOI	2018-10-11	2019-12-17	2020-01-16
251848941	178.01		1	4	1	1	4	4	4	5	PC		10.42	0.006	1	spoc	7.302011	-30.454116	149.953	0.073	-87.253	0.042	2458360.24231	0.00238	6.558054	0.00129	2.233632	0.32997	1.588193	0.126341	1461.710083	116.357224	2.773247	1.134474	35.846214	624.066101	11.100334	62.699	0.20675	4111	171	4.55528	0.449348	0.701202	0.152166			2		2018-10-11	2019-12-17	2020-01-16
251848941	178.02		1	4	1	5	4	4	4	5	PC		10.42	0.006	2	spoc	7.302011	-30.454116	149.953	0.073	-87.253	0.042	2458354.552246	0.004083	10.354252	0.003165	2.236524	0.274134	1.800631	0.484506	1657.067871	446.147125	3.751004	1.518233	19.497772	535.939758	9.537692	62.699	0.20675	4111	171	4.55528	0.449348	0.701202	0.152166			2	similar period to candidate 3	2018-10-11	2019-12-17	2020-01-16
251848941	178.03		1	4	1	5	4	4	4	5	PC		10.42	0.006	3	spoc	7.302011	-30.454116	149.953	0.073	-87.253	0.042	2458362.953369	0.003512	9.955936	0.005123	2.521805	0.662672	1.223882	0.160279	1126.601685	147.611786	2.323174	2.683399	20.544733	542.993835	7.679551	62.699	0.20675	4111	171	4.55528	0.449348	0.701202	0.152166			2	similar period to candidate 2 and may be wrong; only two transits	2018-10-22	2019-12-17	2020-01-16
207141131	179.01		1	5	5	1	2	4	4	1	PC		8.1796	0.006	1	spoc	44.262014	-56.191869	-36.676	0.042	50.599	0.045	2458354.588379	0.000649	4.137394	0.000096	1.829919	0.136448	1.232507	0.046539	1134.536743	42.86272	2.813921	0.897569	181.276428	935.847473	21.0557	38.5653	0.0366	5058	181	4.51761	0.282094	0.838949	0.107368			"2,3"	known TOI	2018-10-11	2019-12-17	2020-01-16
51912829	180.01		5	5	5	5	5	5	5	5	KP	FP	9.5183	0.006	1	spoc	14.298639	-67.496189	22.671	0.055	16.495	0.042	2458325.897949	0.000328	0.835398	0.000009	1.480314	0.020716	2.923556	0.070977	2689.072754	65.369888	14.870042	2.317963	19472.25	3012.824219	49.261066	264.72	2.1895	6082	193	3.77654	0.33082	2.28668	0.344444			"1,2"	Likely EB	2018-10-19	2019-12-17	2020-01-16
76923707	181.01		2	5	5	4	4	2	4	3	PC		10.4654	0.006	1	spoc	352.172541	-34.49141	111.364	0.075	-2.588	0.094	2458358.118164	0.000495	4.532037	0.000161	2.373894	0.052422	7.907458	0.124805	7256.580566	114.943214	6.322712	0.96554	120.014244	844.166199	64.932281	96.2338	0.57475	4983	180	4.61445	0.318565	0.741265	0.110511			2		2018-10-22	2019-12-17	2020-01-16
76989773	182.01		5	5	5	5	5	5	5	5	PC	FP	9.623	0.019	1	spoc	353.294016	-35.463982	-104.626	0.866	-83.796	0.699	2458355.082764	0.000254	1.769141	0.000031	1.958463	0.019511	10.26366	0.066777	9408.639648	61.502316	19.12079	5.670971	1368.692871	1551.301636	160.339111	118.9382		5569	187	4.32065	0.291747	1.13502	0.149118			2	v-shaped; two stars in PSF	2018-10-22	2019-12-20	2020-01-16
183979262	183.01		3	4	3	3	2	4	4	5	PC		8.3291	0.006	1	spoc	21.650295	-72.748874	76.603	0.135	20.878	0.093	2458326.104248	0.000147	3.430776	0.000015	3.130096	0.008128	9.794191	0.03333	8980.217773	30.697788	30.195551	4.80043	4985.942871	2143.169678	296.107788	213.024	2.7315	6270	196	3.61332	0.359293	2.8586	0.454415			"1,2"	700 ppm secondary; likely EB; possibly synchronized with rotation	2018-10-19	2019-12-17	2020-01-16
300871545	184.01		5	5	5	5	5	5	5		PC	FP	10.0433	0.006	1	spoc	117.657401	-70.533461	-14.67	0.041	33.139	0.042	2458327.376587	0.000164	4.817028	0.000026	3.194467	0.008697	25.875688	0.088866	23550.640625	81.8451	23.899076	3.605441			339.026093	247.441	1.4185	6380	197	4.24852	0.353278	1.40476	0.211901			"1,2"	1000 ppm secondary; likely EB	2018-10-19	2019-12-17	2020-03-04
100100827	185.01		4	5	5	5	5	4	5	5	KP	KP	8.8287	0.006	1	spoc	24.354462	-45.677794	25.243	0.03	20.597	0.034	2458354.458008	0.000044	0.941449	0.000002	2.15304	0.004752	11.672255	0.025351	10692.963867	23.348818	12.97984	0.028411	5449.444824	2191.330078	465.159851	123.483	0.37	6400		4.36583		1.23		0.1	0.1	"2,3"	WASP-18b	2018-10-22	2019-12-17	2020-01-16
279741379	186.01		1	4	1	3	4	4	4	2	PC	CP	6.9934	0.006	1	spoc	51.750188	-63.500166	355.084	0.045	-247.46	0.049	2458350.300049	0.001598			2.497779	0.134082	1.009393	0	929.253418	0	2.556572		3.862959	357.560699	11.704529	16.32	0.0071	4628.529785	91.9226	4.32239	0.236802	0.739077	0.078511	0.00265487	0.0526804	"1,2,3"	known TOI; single transit; no period; associated report shows a second TCE at 7.78 days	2018-10-19	2019-12-17	2020-01-16
260304296	187.01		5	5	5	5	5	5	5	5	PC	FP	9.109901	0.006	1	spoc	94.615541	-57.013501	-8.683	0.053	6.389	0.044	2458325.778931	0.000181	0.512589	0.000003	1.655647	0.013929	6.144394	0.04108	5643.213379	37.835732	20.511135	4.637096	32050	3727	148.46315	184.529	0.7205	6725	201	4.19532	0.344818	1.58318	0.203704			"1,2"	v-shaped; very likely EB	2018-10-19	2019-12-17	2020-01-16
280830734	188.01		5	5	5	5	5	5	5	5	PC	FP	9.4668	0.006	1	spoc	44.555588	-70.760786	33.499	0.048	38.324	0.045	2458325.777832	0.002426	1.162031	0.000088	1.172865	0.184116	0.370949	0.100814	341.597992	92.848785	4.63134	7.471795	6297.108398	2271.98291	10.150243	210.812	1.107	6340.299805	204	4.18	0.27	1.60517	0.23256	-0.46	0.19	"1,2"	V-shaped; variable slightly evolved star	2018-10-19	2019-12-17	2020-01-16
278866211	189.01		5	5	5	5	5	5	5	5	PC	FP	10.2638	0.006	1	spoc	100.807811	-55.244376	-11	0.049	41.214	0.056	2458327.357544	0.000613	2.194097	0.000041	1.956189	0.036019	6.186629	0.140674	5681.89209	129.557159	14.822882	8.219116	2348.02002	1939	54.277805	181.879	0.811	6054	193	4.39416	0.333298	1.1174	0.170754			"1,2"	8th mag star nearby; v-shaped; likely on target	2018-10-19	2019-12-17	2020-01-16
166739520	190.01		3	5	5	3	5	4	5	5	KP	KP	9.6411	0.006	1	spoc	36.775811	-50.284425	59.958	0.038	24.743	0.036	2458357.571533	0.000478	10.020817	0.000175	5.79945	0.035616	9.002029	0.056911	8256.898438	52.415806	10.928113	0.06793	181.294022	935.870178	162.08876	157.963	0.634	6038		4.35513		1.17		-0.36	0.09	"2,3"	WASP-117	2018-10-22	2019-12-17	2020-03-04
183532609	191.01		3	5	5	3	5	4	5	5	KP	KP	9.1468	0.006	1	spoc	359.900874	-35.031335	109.747	0.06	7.614	0.06	2458358.920288	0.000342	8.159165	0.000501	4.437074	0.026217	16.999822	0.201315	15535.474609	185.400406	12.359505	0.090212	48.07373	671.578369	86.546089	89.9606	0.3633	5600		4.50501		0.94		0.24	0.1	2	WASP-8	2018-10-22	2019-12-17	2020-03-04
183537452	192.01		3	5	5	3	5	4	5	5	KP	KP	10.2499	0.006	1	spoc	357.879198	-39.907121	-56.853	0.041	-88.865	0.048	2458356.414795	0.000268	3.922743	0.000074	2.616187	0.028454	12.560809	0.07803	11502.269531	71.865799	8.569172	0.129548	150.072052	892.677734	171.82695	87.5953	0.3106	4800		4.53527		0.81		0.17	0.05	2	WASP-29	2018-10-22	2019-12-17	2020-03-04
183985250	193.01		1	5	5	1	4	4	4	1	PC		9.098	0.018	1	spoc	358.668833	-37.628214	247.688	0.13	-69.788	0.105	2458354.214844	0.000275	0.792072	0.000015	0.686972	0.078023	1.721386	0.046603	1584.198975	42.921795	3.964752	1.358874	2804.499512	1856.024048	35.477856	80.26866	2.44386	5422	185	4.42223	0.273742	0.989961	0.11991			2	Tdur is short for Rstar	2018-10-22	2019-12-17	2020-01-16
211438925	194.01		3	5	5	3	5	4	5	5	KP	KP	10.248	0.006	1	spoc	5.160562	-23.935789	-1.4	1.9	-18.3	1.9	2458356.565674	0.000383	4.899379	0.00013	3.342154	0.027737	11.29793	0.091029	10351.825195	83.836983	15.126432	0.098251	597.804626	1261.12915	134.421387	211.877		5940		4.23158		1.39		0.04	0.1	2	WASP-20	2018-10-22	2019-12-17	2020-03-04
230982885	195.01		3	5	5	3	5	4	5	5	KP	KP	9.9696	0.006	1	spoc	24.605139	-55.772001	96.163	0.039	20.946	0.035	2458355.490356	0.000138	2.072761	0.00002	2.588325	0.012332	14.76852	0.051775	13510.21582	47.685387	12.482019	0.057433	931.564331	1409.038818	299.292358	151.068	0.509	5640		4.43703		1.06				2	WASP-97	2018-10-22	2019-12-17	2020-03-04
234519192	196.01		3	5	5	3	2	4	4	5	PC		8.0674	0.006	1	spoc	14.551689	-64.761541	-0.261	0.051	15.617	0.045	2458354.307495	0.001705	1.163088	0.000126	1.805261	0.100137	0.646476	0.034177	595.248779	31.477335	17.734995	16.675673	49014.449219	3794.903809	14.799333	292.32	2.5715	6495	198	3.32048	0.371256	4.17589	0.646514			2	v-shaped	2018-10-22	2019-12-17	2020-01-16
441462736	197.01		4	5	5	5	4	5	4		PC	CP	7.3566	0.006	1	spoc	353.033186	-21.801201	-96.775	0.101	51.24	0.091	2458357.013062	0.004172	14.279001	0.006368	9.207214	0.29331	0.903497	0.049037	831.804932	45.163708	10.267183	1.42518			14.385106	95.5483	0.7309	5105	181	3.39182	0.291381	3.08985	0.4107			2	evolved star	2018-10-22	2019-12-17	2019-12-17
12421862	198.01		1	4	1	4	4	1	4	5	PC		9.92801	0.007	1	spoc	2.271509	-27.121745	692.255	0.105	90.142	0.066	2458356.375366	0.002301	20.427265	0.003312	2.178553	0.580092	1.312001	0.121423	1207.668091	111.828041	1.562493	1.098136	2.645433	325.269928	11.134932	23.7262	0.02655	3763	65	4.83739	0.119367	0.444	0.024			2		2018-10-22	2019-12-17	2020-01-16
309792357	199.01		3	5	5	3	2	4	4	5	PC		10.0391	0.006	1	spoc	80.105873	-59.895433	45.702	0.037	58.455	0.038	2458361.024902	0	33.26812		7.305071	0.146667	14.207118	0	13000	0	9.59		14.323538	496.172089	75.591621	102.27	0.1905	5350	184	4.52347	0.275691	0.871991	0.1069			"1,2,3"	known TOI; single transit; no period	2018-10-22	2019-12-17	2020-01-16
410214986	200.01		1	4	1	3	4	4	4	1	PC	CP	7.8541	0.006	1	spoc	354.915467	-69.196043	79.464	0.074	-67.44	0.045	2458332.309937	0	8.1375		3.253514	0.111849	3.889551	0	3576	0	7.78		54.769421	693.831909	20.744928	44.0622	0.0692	5414	161	4.438		1.19348	0.133655			1	The transit was detected with a bunch of false signals due to detrending; But the two transits near epoch 1332.3098 and 1340.4473 looks reasonable;	2018-11-09	2019-12-17	2020-01-16
350618622	201.01		1	4	1	3	2	4	4	5	PC		8.5822	0.006	1	spoc	87.401782	-54.910423	7.731	0.052	66.448	0.058	2458376.052124	0.000517	52.978306	0.000371	4.812241	0.033026	6.842542	0.058033	6282.396484	53.448612	12.675146	1.271862	30.419878	598.974426	149.07959	113.825	0.346	6461.799805	83	4.35	0.16	1.47856	0.147913	0.18	0.12	"1,2,3,4,5,6,7,8,10,11,12,13"	single transit in previous sectors	2018-10-22	2019-12-17	2020-01-16
350618622	201.02		1	4	1	2	2	4	4		PC		8.5822	0.006	2	spoc	87.401782	-54.910423	7.731	0.052	66.448	0.058	2458327.244194	0.002937	5.849173	0.000098	3.543561	0.265375	0.128035	0.012912	117.917657	11.892382	1.764448	0.378126	574.326484	1248.560124	9.464837	113.825	0.346	6461.8	83	4.35	0.16	1.47856	0.147913	0.18	0.12	"1,2,3,4,5,6,7,8,10,11,12,13"		2020-03-03	2020-03-11	2020-03-11
355509914	202.01		3	4	4	3	1	4	4	5	PC		14.6723	0.006	1	spoc	15.52504	-59.087724	17.866	0.055	7.733	0.05	2458326.115967	0.002679	1.738316	0.000145	1.436749	0.172887	19.025848	1.85772	17370.810547	1709.560059	11.61246	1.759699	421.843597	1155.866333	11.086711	627.339	11.7195	4746	178	4.52746	0.265458	0.787973	0.093596			"1,2"	The OOT centroid is wrong; The signal is on target.	2018-10-22	2019-12-17	2020-01-16
259962054	203.01		1	4	1	3	2	4	4	5	PC		12.2423	0.007	1	spoc	43.018076	-67.687016	-55.699	0.098	149.273	0.09	2458327.729126	0.007615	51.953236	0.010389	6.315533	0.849625	2.755226	0.321704	2534.439941	296.256409	1.221202	0.392014	1.144274	263.786316	8.938508	24.7894	0.0285	3203	63	5.01682	0.423075	0.241	0.043			"1,2"	M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;	2018-10-22	2019-12-17	2020-01-16
